artist,Unnamed: 0,track,track_artist,track_title,track_remix,track_basic,artist_basic,cluster
Armin van Buren,151,Armin van Buuren vs. KhoMha feat. BullySongs - Caught In The Slipstream (Armin van Buuren Only Embrace Mashup),Armin van Buuren vs. KhoMha feat. BullySongs,Caught In The Slipstream (Armin van Buuren Only Embrace Mashup),['Armin van Buuren Only Embrace Mashup'],Caught In The Slipstream ,Armin van Buuren vs. KhoMha,1
Armin van Buren,152,Kensington - Sorry (Armin van Buuren Remix),Kensington,Sorry (Armin van Buuren Remix),['Armin van Buuren Remix'],Sorry ,Kensington,1
Armin van Buren,153,Armin van Buuren & W&W ft. Trevor Guthrie vs. Ikerya Project & Maratone - This Is What Vendetta Feels Like (Sensualise Mashup),Armin van Buuren & W&W ft. Trevor Guthrie vs. Ikerya Project & Maratone,This Is What Vendetta Feels Like (Sensualise Mashup),['Sensualise Mashup'],This Is What Vendetta Feels Like ,Armin van Buuren & W&W,1
Armin van Buren,154,Armin van Buuren vs. Vini Vici feat. Hilight Tribe - Great Spirit,Armin van Buuren vs. Vini Vici feat. Hilight Tribe,Great Spirit,[],Great Spirit,Armin van Buuren vs. Vini Vici,1
Armin van Buren,155,Armin van Buuren vs. Vini Vici feat. Hilight Tribe - Great Spirit (Wildstylez Edit),Armin van Buuren vs. Vini Vici feat. Hilight Tribe,Great Spirit (Wildstylez Edit),['Wildstylez Edit'],Great Spirit ,Armin van Buuren vs. Vini Vici,1
Armin van Buren,156,Armin van Buuren vs. Human Resource - Dominator (Armin van Buuren Festival Mix),Armin van Buuren vs. Human Resource,Dominator (Armin van Buuren Festival Mix),['Armin van Buuren Festival Mix'],Dominator ,Armin van Buuren vs. Human Resource,1
Armin van Buren,157,Armin van Buuren vs. The Ultimate Seduction - The Ultimate Seduction,Armin van Buuren vs. The Ultimate Seduction,The Ultimate Seduction,[],The Ultimate Seduction,Armin van Buuren vs. The Ultimate Seduction,1
Axwell & Ingrosso,158,Axwell * Ingrosso feat. Kinnda - How Do You Feel Right Now,Axwell * Ingrosso feat. Kinnda,How Do You Feel Right Now,[],How Do You Feel Right Now,Axwell * Ingrosso,1
Axwell & Ingrosso,159,Tom Swoon & Teamworx vs. The Game & Skrillex - Atom vs. El Chapo (Axwell * Ingrosso Mashup),Tom Swoon & Teamworx vs. The Game & Skrillex,Atom vs. El Chapo (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],Atom vs. El Chapo ,Tom Swoon & Teamworx vs. The Game & Skrillex,1
Axwell & Ingrosso,160,Axwell - Barricade,Axwell,Barricade,[],Barricade,Axwell,1
Axwell & Ingrosso,161,D.O.D - Sixes,D.O.D,Sixes,[],Sixes,D.O.D,1
Axwell & Ingrosso,162,Eptic & Habstrakt - Lazor 3000,Eptic & Habstrakt,Lazor 3000,[],Lazor 3000,Eptic & Habstrakt,1
Axwell & Ingrosso,163,Ingrosso & LIOHN & Salvatore vs. Bingo Players - FLAGS! vs. Rattle (Axwell * Ingrosso Mashup),Ingrosso & LIOHN & Salvatore vs. Bingo Players,FLAGS! vs. Rattle (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],FLAGS! vs. Rattle ,Ingrosso & LIOHN & Salvatore vs. Bingo Players,1
Axwell & Ingrosso,164,MAD MAC & Jamis - Renegade Master (Dimitri Vegas & Like Mike Edit),MAD MAC & Jamis,Renegade Master (Dimitri Vegas & Like Mike Edit),['Dimitri Vegas & Like Mike Edit'],Renegade Master ,MAD MAC & Jamis,1
Axwell & Ingrosso,165,Axwell * Ingrosso feat. Pharrell Williams - Dream Bigger,Axwell * Ingrosso feat. Pharrell Williams,Dream Bigger,[],Dream Bigger,Axwell * Ingrosso,1
Axwell & Ingrosso,166,Ed Sheeran - Shape Of You,Ed Sheeran,Shape Of You,[],Shape Of You,Ed Sheeran,1
Axwell & Ingrosso,167,D.O.D & Afrojack vs. Sebastian Ingrosso vs. The Weeknd feat. Daft Punk vs. The Temper Trap & Axwell & Dirty South - Taking You Back vs. Dark River vs. I Feel It Coming vs. Sweet Disposition (Axwell * Ingrosso Mashup),D.O.D & Afrojack vs. Sebastian Ingrosso vs. The Weeknd feat. Daft Punk vs. The Temper Trap & Axwell & Dirty South,Taking You Back vs. Dark River vs. I Feel It Coming vs. Sweet Disposition (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],Taking You Back vs. Dark River vs. I Feel It Coming vs. Sweet Disposition ,D.O.D & Afrojack vs. Sebastian Ingrosso vs. The Weeknd,1
Axwell & Ingrosso,168,Axwell * Ingrosso feat. Kid Ink - I Love You,Axwell * Ingrosso feat. Kid Ink,I Love You,[],I Love You,Axwell * Ingrosso,1
Axwell & Ingrosso,169,Steve Aoki feat. Wynter Gordon - Ladi Dadi (Tommy Trash Remix),Steve Aoki feat. Wynter Gordon,Ladi Dadi (Tommy Trash Remix),['Tommy Trash Remix'],Ladi Dadi ,Steve Aoki,1
Axwell & Ingrosso,170,Sebastian Ingrosso vs. Alesso vs. The Source & Candi Staton vs. Whitney Houston vs. Guns N' Roses - Laktos vs. Calling vs. You Got The Love vs. I Wanna Dance With Somebody vs. Sweet Child O' Mine (Axwell * Ingrosso Mashup),Sebastian Ingrosso vs. Alesso vs. The Source & Candi Staton vs. Whitney Houston vs. Guns N' Roses,Laktos vs. Calling vs. You Got The Love vs. I Wanna Dance With Somebody vs. Sweet Child O' Mine (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],Laktos vs. Calling vs. You Got The Love vs. I Wanna Dance With Somebody vs. Sweet Child O' Mine ,Sebastian Ingrosso vs. Alesso vs. The Source & Candi Staton vs. Whitney Houston vs. Guns N' Roses,1
Axwell & Ingrosso,171,Axwell * Ingrosso feat. Pusha-T - This Time (NC Edit),Axwell * Ingrosso feat. Pusha-T,This Time (NC Edit),['NC Edit'],This Time ,Axwell * Ingrosso,1
Axwell & Ingrosso,172,Axwell * Ingrosso feat. Salem Al Fakir & Vincent Pontare - Something New,Axwell * Ingrosso feat. Salem Al Fakir & Vincent Pontare,Something New,[],Something New,Axwell * Ingrosso,1
Axwell & Ingrosso,173,Swedish House Mafia & Knife Party feat. ADL vs. Axwell * Ingrosso feat. Pharrell Williams vs. Skrillex & Rick Ross vs. Garmiani - Antidote vs. One vs. Dream Bigger vs. Purple Lamborghini (Axwell * Ingrosso Mashup),Swedish House Mafia & Knife Party feat. ADL vs. Axwell * Ingrosso feat. Pharrell Williams vs. Skrillex & Rick Ross vs. Garmiani,Antidote vs. One vs. Dream Bigger vs. Purple Lamborghini (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],Antidote vs. One vs. Dream Bigger vs. Purple Lamborghini ,Swedish House Mafia & Knife Party,1
Axwell & Ingrosso,174,Federico Scavo - Balada (Nicola Fasano & Miami Rockets Remix),Federico Scavo,Balada (Nicola Fasano & Miami Rockets Remix),['Nicola Fasano & Miami Rockets Remix'],Balada ,Federico Scavo,1
Axwell & Ingrosso,175,Quintino - Carnival,Quintino,Carnival,[],Carnival,Quintino,1
Axwell & Ingrosso,176,Kendrick Lamar - Humble,Kendrick Lamar,Humble,[],Humble,Kendrick Lamar,1
Axwell & Ingrosso,177,Steve Angello & Laidback Luke vs. Benny Benassi - Be Satisfied (Swedish House Mafia Bootleg),Steve Angello & Laidback Luke vs. Benny Benassi,Be Satisfied (Swedish House Mafia Bootleg),['Swedish House Mafia Bootleg'],Be Satisfied ,Steve Angello & Laidback Luke vs. Benny Benassi,1
Axwell & Ingrosso,178,Swedish House Mafia - Greyhound,Swedish House Mafia,Greyhound,[],Greyhound,Swedish House Mafia,1
Axwell & Ingrosso,179,Sebastian Ingrosso & Salvatore Ganacci feat. Bunji Garlin - Ride It,Sebastian Ingrosso & Salvatore Ganacci feat. Bunji Garlin,Ride It,[],Ride It,Sebastian Ingrosso & Salvatore Ganacci,1
Axwell & Ingrosso,180,Skrillex & MUST DIE! - VIP's (Acappella),Skrillex & MUST DIE!,VIP's (Acappella),['Acappella'],VIP's ,Skrillex & MUST DIE!,1
Axwell & Ingrosso,181,Andrew Bayer vs. Sebastian Ingrosso & Alesso feat. Ryan Tedder vs. Martin Garrix & Third Party - Do Androids Dream Part 2 vs. Calling (Lose My Mind) vs. Lions In The Wild (Axwell * Ingrosso Mashup),Andrew Bayer vs. Sebastian Ingrosso & Alesso feat. Ryan Tedder vs. Martin Garrix & Third Party,Do Androids Dream Part 2 vs. Calling (Lose My Mind) vs. Lions In The Wild (Axwell * Ingrosso Mashup),['Lose My Mind) vs. Lions In The Wild (Axwell * Ingrosso Mashup'],Do Androids Dream Part 2 vs. Calling ,Andrew Bayer vs. Sebastian Ingrosso & Alesso,1
Axwell & Ingrosso,182,Axwell * Ingrosso vs. Coldplay - Dawn vs. The Scientist (Axwell * Ingrosso Mashup),Axwell * Ingrosso vs. Coldplay,Dawn vs. The Scientist (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],Dawn vs. The Scientist ,Axwell * Ingrosso vs. Coldplay,1
Axwell & Ingrosso,183,Axwell & Shapov feat. Alx Reuterski*ld* - Belong,Axwell & Shapov feat. Alx Reuterski*ld*,Belong,[],Belong,Axwell & Shapov,1
Axwell & Ingrosso,184,Axwell & Shapov feat. Alx Reuterski*ld* - Belong (Axwell & Years Remode),Axwell & Shapov feat. Alx Reuterski*ld*,Belong (Axwell & Years Remode),['Axwell & Years Remode'],Belong ,Axwell & Shapov,1
Axwell & Ingrosso,185,Swedish House Mafia feat. John Martin - Don't You Worry Child,Swedish House Mafia feat. John Martin,Don't You Worry Child,[],Don't You Worry Child,Swedish House Mafia,1
Axwell & Ingrosso,186,DubVision - ID,DubVision,ID,[],ID,DubVision,1
Axwell & Ingrosso,187,Worakls - Adagio For Square,Worakls,Adagio For Square,[],Adagio For Square,Worakls,1
Axwell & Ingrosso,188,Alesso vs. OneRepublic - If I Lose Myself,Alesso vs. OneRepublic,If I Lose Myself,[],If I Lose Myself,Alesso vs. OneRepublic,1
Axwell & Ingrosso,189,Hans Zimmer - Cornfield Chase (Interstellar OST),Hans Zimmer,Cornfield Chase (Interstellar OST),['Interstellar OST'],Cornfield Chase ,Hans Zimmer,1
Axwell & Ingrosso,190,Sebastian Ingrosso & Tommy Trash ft. John Martin vs. The Weeknd ft. Daft Punk - Reload vs. Starboy (Axwell * Ingrosso Mashup),Sebastian Ingrosso & Tommy Trash ft. John Martin vs. The Weeknd ft. Daft Punk,Reload vs. Starboy (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],Reload vs. Starboy ,Sebastian Ingrosso & Tommy Trash,1
Axwell & Ingrosso,191,Axwell * Ingrosso & Salem Al Fakir vs. Swedish House Mafia & John Martin vs. Europe - On My Way vs. Save The World vs. The Final Countdown (Axwell * Ingrosso Mashup),Axwell * Ingrosso & Salem Al Fakir vs. Swedish House Mafia & John Martin vs. Europe,On My Way vs. Save The World vs. The Final Countdown (Axwell * Ingrosso Mashup),['Axwell * Ingrosso Mashup'],On My Way vs. Save The World vs. The Final Countdown ,Axwell * Ingrosso & Salem Al Fakir vs. Swedish House Mafia & John Martin vs. Europe,1
Axwell & Ingrosso,192,Axwell * Ingrosso feat. Salem Al Fakir - More Than You Know (NC Edit),Axwell * Ingrosso feat. Salem Al Fakir,More Than You Know (NC Edit),['NC Edit'],More Than You Know ,Axwell * Ingrosso,1
Axwell & Ingrosso,193,Axwell * Ingrosso feat. Salem Al Fakir & Vincent Pontare - Sun Is Shining,Axwell * Ingrosso feat. Salem Al Fakir & Vincent Pontare,Sun Is Shining,[],Sun Is Shining,Axwell * Ingrosso,1
Billy Kenny,194,Simion & Roland Clark - Chicago (Latmun Remix),Simion & Roland Clark,Chicago (Latmun Remix),['Latmun Remix'],Chicago ,Simion & Roland Clark,1
Billy Kenny,195,Jackinori & The Dutch Rudder - Turn Up The Volume,Jackinori & The Dutch Rudder,Turn Up The Volume,[],Turn Up The Volume,Jackinori & The Dutch Rudder,1
Black Tiger Sex Machine,196,The Bloody Beetroots feat. Steve Aoki - Warp 2.0,The Bloody Beetroots feat. Steve Aoki,Warp 2.0,[],Warp 2.0,The Bloody Beetroots,1
Black Tiger Sex Machine,197,Flux Pavilion - Bass Cannon (Awoltalk Remix),Flux Pavilion,Bass Cannon (Awoltalk Remix),['Awoltalk Remix'],Bass Cannon ,Flux Pavilion,1
Black Tiger Sex Machine,198,heRobust - Dirty Work (Cherney Remix),heRobust,Dirty Work (Cherney Remix),['Cherney Remix'],Dirty Work ,heRobust,1
Black Tiger Sex Machine,199,YOOKiE - Black,YOOKiE,Black,[],Black,YOOKiE,1
Black Tiger Sex Machine,200,Black Tiger Sex Machine & Dabin - BREAK (Axel Boy Remix),Black Tiger Sex Machine & Dabin,BREAK (Axel Boy Remix),['Axel Boy Remix'],BREAK ,Black Tiger Sex Machine & Dabin,1
Black Tiger Sex Machine,201,Black Tiger Sex Machine - Punks (RIOT Remix),Black Tiger Sex Machine,Punks (RIOT Remix),['RIOT Remix'],Punks ,Black Tiger Sex Machine,1
Black Tiger Sex Machine,202,Black Tiger Sex Machine - Mountains,Black Tiger Sex Machine,Mountains,[],Mountains,Black Tiger Sex Machine,1
Black Tiger Sex Machine,203,Black Tiger Sex Machine feat. Panther - Face Down (SUB-Human Remix),Black Tiger Sex Machine feat. Panther,Face Down (SUB-Human Remix),['SUB-Human Remix'],Face Down ,Black Tiger Sex Machine,1
Black Tiger Sex Machine,204,Jaycen A'mour - Been So Down,Jaycen A'mour,Been So Down,[],Been So Down,Jaycen A'mour,1
Black Tiger Sex Machine,205,Black Tiger Sex Machine & LeKtriQue - Armada,Black Tiger Sex Machine & LeKtriQue,Armada,[],Armada,Black Tiger Sex Machine & LeKtriQue,1
Boombox Cartel,206,Boombox Cartel - Phoenix,Boombox Cartel,Phoenix,[],Phoenix,Boombox Cartel,0
Boombox Cartel,207,Boombox Cartel - Jefe,Boombox Cartel,Jefe,[],Jefe,Boombox Cartel,0
Boombox Cartel,208,Boombox Cartel - Jefe,Boombox Cartel,Jefe,[],Jefe,Boombox Cartel,0
Boombox Cartel,209,Kaaris - Charg* (Boombox Cartel Remix),Kaaris,Charg* (Boombox Cartel Remix),['Boombox Cartel Remix'],Charg* ,Kaaris,0
Boombox Cartel,210,"G-Eazy & Bebe Rexha - Me, Myself & I",G-Eazy & Bebe Rexha,"Me, Myself & I",[],"Me, Myself & I",G-Eazy & Bebe Rexha,0
Boombox Cartel,211,Boombox Cartel & Flosstradamus - ID,Boombox Cartel & Flosstradamus,ID,[],ID,Boombox Cartel & Flosstradamus,0
Boombox Cartel,212,Hudson Mohawke - Cbat (Boombox Cartel Remix),Hudson Mohawke,Cbat (Boombox Cartel Remix),['Boombox Cartel Remix'],Cbat ,Hudson Mohawke,0
Boombox Cartel,213,Boombox Cartel feat. Ian Everson - B2U,Boombox Cartel feat. Ian Everson,B2U,[],B2U,Boombox Cartel,0
Boombox Cartel,214,Kendrick Lamar - Humble,Kendrick Lamar,Humble,[],Humble,Kendrick Lamar,0
Boombox Cartel,215,Eptic - Swords & Dragons,Eptic,Swords & Dragons,[],Swords & Dragons,Eptic,0
Boombox Cartel,216,Dr. Ozi & MagMag vs. Zomboy & O.V. & Eptic & Trampa - Get With The HartyHar (Boombox Cartel Edit),Dr. Ozi & MagMag vs. Zomboy & O.V. & Eptic & Trampa,Get With The HartyHar (Boombox Cartel Edit),['Boombox Cartel Edit'],Get With The HartyHar ,Dr. Ozi & MagMag vs. Zomboy & O.V. & Eptic & Trampa,0
Boombox Cartel,217,StereoLiez & Makla & Vlien Boy - Grind,StereoLiez & Makla & Vlien Boy,Grind,[],Grind,StereoLiez & Makla & Vlien Boy,0
Boombox Cartel,218,2 Chainz feat. Cap 1 - Where U Been? (Acappella),2 Chainz feat. Cap 1,Where U Been? (Acappella),['Acappella'],Where U Been? ,2 Chainz,0
Boombox Cartel,219,Skrillex ft. Rick Ross vs. Zomboy - Purple Lamborghini vs. Lights Out (Skrillex Mashup),Skrillex ft. Rick Ross vs. Zomboy,Purple Lamborghini vs. Lights Out (Skrillex Mashup),['Skrillex Mashup'],Purple Lamborghini vs. Lights Out ,Skrillex,0
Boombox Cartel,220,Rich Boy - Throw Some D's (Acappella),Rich Boy,Throw Some D's (Acappella),['Acappella'],Throw Some D's ,Rich Boy,0
Boombox Cartel,221,4B & Aazar - Pop Dat (Aazar Edit),4B & Aazar,Pop Dat (Aazar Edit),['Aazar Edit'],Pop Dat ,4B & Aazar,0
Boombox Cartel,222,Eptic - Underworld,Eptic,Underworld,[],Underworld,Eptic,0
Boombox Cartel,223,Yellow Claw & GTA - Hold On To Me,Yellow Claw & GTA,Hold On To Me,[],Hold On To Me,Yellow Claw & GTA,0
Boombox Cartel,224,Flosstradamus & GTA feat. Lil Jon - Prison Riot,Flosstradamus & GTA feat. Lil Jon,Prison Riot,[],Prison Riot,Flosstradamus & GTA,0
Boombox Cartel,225,NGHTMRE & Boombox Cartel - Aftershock (VIP),NGHTMRE & Boombox Cartel,Aftershock (VIP),['VIP'],Aftershock ,NGHTMRE & Boombox Cartel,0
Boombox Cartel,226,Mr. Carmack - Pay (For What) (Alexander Lewis Trombone Flip),Mr. Carmack,Pay (For What) (Alexander Lewis Trombone Flip),['For What) (Alexander Lewis Trombone Flip'],Pay ,Mr. Carmack,0
Boombox Cartel,227,Flosstradamus feat. Casino - Mosh Pit (Acappella),Flosstradamus feat. Casino,Mosh Pit (Acappella),['Acappella'],Mosh Pit ,Flosstradamus,0
Boombox Cartel,228,Diplo feat. Faustix & ImanoS & Kai - Revolution,Diplo feat. Faustix & ImanoS & Kai,Revolution,[],Revolution,Diplo,0
Boombox Cartel,229,DJ Snake - Propaganda (Acappella),DJ Snake,Propaganda (Acappella),['Acappella'],Propaganda ,DJ Snake,0
Boombox Cartel,230,Boombox Cartel - ID,Boombox Cartel,ID,[],ID,Boombox Cartel,0
Boombox Cartel,231,Dabow - Ol*,Dabow,Ol*,[],Ol*,Dabow,0
Boombox Cartel,232,*Z & ATLiens - Cavern (UNKWN Remix),*Z & ATLiens,Cavern (UNKWN Remix),['UNKWN Remix'],Cavern ,*Z & ATLiens,0
Boombox Cartel,233,Skrillex - Scary Monsters And Nice Sprites (YOOKiE This Kills It Live Edit),Skrillex,Scary Monsters And Nice Sprites (YOOKiE This Kills It Live Edit),['YOOKiE This Kills It Live Edit'],Scary Monsters And Nice Sprites ,Skrillex,0
Boombox Cartel,234,Monxx - Scary Riddim & Nice Sprites,Monxx,Scary Riddim & Nice Sprites,[],Scary Riddim & Nice Sprites,Monxx,0
Boombox Cartel,235,Boombox Cartel feat. Taranchyla - Dem Fraid (Ray Volpe Remix),Boombox Cartel feat. Taranchyla,Dem Fraid (Ray Volpe Remix),['Ray Volpe Remix'],Dem Fraid ,Boombox Cartel,0
Boombox Cartel,236,Future - Mask Off,Future,Mask Off,[],Mask Off,Future,0
Boombox Cartel,237,Hechizeros Band - El Sonidito (Steve Aoki & Reid Stefan Remix),Hechizeros Band,El Sonidito (Steve Aoki & Reid Stefan Remix),['Steve Aoki & Reid Stefan Remix'],El Sonidito ,Hechizeros Band,0
Boombox Cartel,238,DMVU - ID,DMVU,ID,[],ID,DMVU,0
Boombox Cartel,239,Lil *Zi Vert - XO TOUR Llif3,Lil *Zi Vert,XO TOUR Llif3,[],XO TOUR Llif3,Lil *Zi Vert,0
Boombox Cartel,240,Boombox Cartel & Rickyxsan - ID,Boombox Cartel & Rickyxsan,ID,[],ID,Boombox Cartel & Rickyxsan,0
Boombox Cartel,241,Cash Cash feat. Sofia Reyes - How To Love (Boombox Cartel Remix),Cash Cash feat. Sofia Reyes,How To Love (Boombox Cartel Remix),['Boombox Cartel Remix'],How To Love ,Cash Cash,0
Boombox Cartel,242,Boombox Cartel feat. QUIX - Widdit,Boombox Cartel feat. QUIX,Widdit,[],Widdit,Boombox Cartel,0
Boombox Cartel,243,Boombox Cartel feat. QUIX - Widdit,Boombox Cartel feat. QUIX,Widdit,[],Widdit,Boombox Cartel,0
Boombox Cartel,244,DJ Khaled feat. Ludacris & Rick Ross & T-Pain & Snoop Dogg - All I Do Is Win,DJ Khaled feat. Ludacris & Rick Ross & T-Pain & Snoop Dogg,All I Do Is Win,[],All I Do Is Win,DJ Khaled,0
Boombox Cartel,245,QUIX - ID,QUIX,ID,[],ID,QUIX,0
Boombox Cartel,246,Kendrick Lamar - M.A.A.D City,Kendrick Lamar,M.A.A.D City,[],M.A.A.D City,Kendrick Lamar,0
Boombox Cartel,247,Boombox Cartel & QUIX feat. Anjulie - Supernatural,Boombox Cartel & QUIX feat. Anjulie,Supernatural,[],Supernatural,Boombox Cartel & QUIX,0
Boombox Cartel,248,Skrillex & MUST DIE! - VIP's (Gent & Jawns Remix),Skrillex & MUST DIE!,VIP's (Gent & Jawns Remix),['Gent & Jawns Remix'],VIP's ,Skrillex & MUST DIE!,0
Boombox Cartel,249,Sudden Death & Somnium Sound - Marauders,Sudden Death & Somnium Sound,Marauders,[],Marauders,Sudden Death & Somnium Sound,0
Boombox Cartel,250,Kendrick Lamar - DNA.,Kendrick Lamar,DNA.,[],DNA.,Kendrick Lamar,0
Boombox Cartel,251,Yeah Yeah Yeahs - Heads Will Roll (A-Trak Remix / Kid Kamillion Trap Edit),Yeah Yeah Yeahs,Heads Will Roll (A-Trak Remix / Kid Kamillion Trap Edit),['A-Trak Remix / Kid Kamillion Trap Edit'],Heads Will Roll ,Yeah Yeah Yeahs,0
Boombox Cartel,252,Bukez Finezt - Duck Trumpet (Monxx Remix),Bukez Finezt,Duck Trumpet (Monxx Remix),['Monxx Remix'],Duck Trumpet ,Bukez Finezt,0
Boombox Cartel,253,RL Grime vs. graves & Boombox Cartel - Because Of U vs. Hilo (graves Edit),RL Grime vs. graves & Boombox Cartel,Because Of U vs. Hilo (graves Edit),['graves Edit'],Because Of U vs. Hilo ,RL Grime vs. graves & Boombox Cartel,0
Boombox Cartel,254,Boombox Cartel feat. ID - ID,Boombox Cartel feat. ID,ID,[],ID,Boombox Cartel,0
Boombox Cartel,255,Boombox Cartel feat. Stalking Gia - Dancing With Fire,Boombox Cartel feat. Stalking Gia,Dancing With Fire,[],Dancing With Fire,Boombox Cartel,0
Boombox Cartel,256,WatchTheDuck feat. T.I. & DJ E-Feezy - Making Luv To The Beat (Retrohandz Remix),WatchTheDuck feat. T.I. & DJ E-Feezy,Making Luv To The Beat (Retrohandz Remix),['Retrohandz Remix'],Making Luv To The Beat ,WatchTheDuck,0
Boombox Cartel,257,Awoltalk & Max Styler - Overtones,Awoltalk & Max Styler,Overtones,[],Overtones,Awoltalk & Max Styler,0
Boombox Cartel,258,Wiz Khalifa - We Dem Boyz,Wiz Khalifa,We Dem Boyz,[],We Dem Boyz,Wiz Khalifa,0
Boombox Cartel,259,MOGUAI - ACIIID,MOGUAI,ACIIID,[],ACIIID,MOGUAI,0
Boombox Cartel,260,DJ Snake feat. G4SHI - 4 Life (Habstrakt Remix),DJ Snake feat. G4SHI,4 Life (Habstrakt Remix),['Habstrakt Remix'],4 Life ,DJ Snake,0
Boombox Cartel,261,Migos feat. Lil *Zi Vert - Bad And Boujee,Migos feat. Lil *Zi Vert,Bad And Boujee,[],Bad And Boujee,Migos,0
Boombox Cartel,262,Getter & Ghastly - 666!,Getter & Ghastly,666!,[],666!,Getter & Ghastly,0
Boombox Cartel,263,Michael Sparks - Ja Rasta,Michael Sparks,Ja Rasta,[],Ja Rasta,Michael Sparks,0
Boombox Cartel,264,Gesaffelstein - Hellifornia,Gesaffelstein,Hellifornia,[],Hellifornia,Gesaffelstein,0
Boombox Cartel,265,Snoop Dogg feat. Pharrell Williams - Drop It Like It's Hot (Acappella),Snoop Dogg feat. Pharrell Williams,Drop It Like It's Hot (Acappella),['Acappella'],Drop It Like It's Hot ,Snoop Dogg,0
Boombox Cartel,266,Daddy Yankee - Gasolina (Henry Himself Moombahleg),Daddy Yankee,Gasolina (Henry Himself Moombahleg),['Henry Himself Moombahleg'],Gasolina ,Daddy Yankee,0
Boombox Cartel,267,SpydaT.E.K. & White Gangster feat. Ma-Less & DJ Blass - Duro Bass,SpydaT.E.K. & White Gangster feat. Ma-Less & DJ Blass,Duro Bass,[],Duro Bass,SpydaT.E.K. & White Gangster,0
Boombox Cartel,268,Boombox Cartel feat. Grabbitz - Colors,Boombox Cartel feat. Grabbitz,Colors,[],Colors,Boombox Cartel,0
Boombox Cartel,269,Boombox Cartel feat. ID - ID,Boombox Cartel feat. ID,ID,[],ID,Boombox Cartel,0
